,target,text
875,4,"['love', 'day', 'in', 'abingdon', 'drive', 'to', 'north', 'yorkshir', 'as', 'soon', 'as', 'we', 've', 'got', 'everyth', 'togeth', 'hope', 'sun', 'stay', 'with', 'us']"
1141,4,"['is', 'perfect', 'cook', 'and', 'delici', 'not', 'an', 'option']"
1567,4,"['happi', 'birthday']"
1049,4,"['saw', 'the', 'hawk', 'dustin', 'byfuglien', 'kris', 'versteeg', 'amp', 'colin', 'fraser', 'out', 'in', 'the', 'neighborhood', 'on', 'this', 'kick', 'ass', 'thursday', 'morn', 'confer', 'final']"
1472,4,"['lol', 'we', 'should', 'start', 'a', 'group', 'lol', 'the', 'slut', 'sister']"
1188,4,"['bronzin', 'my', 'bodi', 'poolsid']"
1499,4,"['lol', 'who', 'know', 'the', 'presid', 'could', 'be', 'a', 'comedian']"
385,0,"['head', 'to', 'aim', 'to', 'get', 'my', 'test', 'done', 'and', 'then', 'drive', 'back', 'to', 'sd', 'i', 'don', 't', 'wanna', 'leav', 'but', 'i', 'll', 'be', 'back', 'up', 'tomorrow', 'night', 'love', 'xx']"
795,0,"['they', 'fell', 'off', 'sisqo', 's', 'fan', 'site', 'is', 'all', 'janki', 'now', 'they', 'are', 'suppos', 'to', 'have', 'a', 'realiti', 'show', 'or', 'someth', 'come', 'out']"
93,0,"['omj', 'my', 'birthday', 'is', 'in', '2', 'week', 'exact', 'im', 'not', 'readi', 'and', 'that', 'mean', 'summer', 'almost', 'over']"
745,0,"['im', 'die', 'im', 'gonna', 'drink', 'over', '9000', 'gallon', 'of', 'water', 'when', 'i', 'get', 'home', 'and', 'sit', 'in', 'front', 'of', 'the', 'fan', 'mmmm']"
1305,4,"['i', 'get', 'super', 'geek', 'new', 'school', 'suppli', 'make', 'me', 'sooo', 'optimist']"
721,0,"['nite', 'at', 'the', 'compani']"
591,0,"['i', 'ate', 'half', 'the', 'tub', 'of', 'ice', 'cream', 'i', 'would', 've', 'finish', 'it', 'off', 'if', 'it', 'wasn', 't', 'for', 'my', 'parent']"
1561,4,"['you', 'knew', 'just', 'what', 'to', 'say', 'tonight']"
1301,4,"['so', 'far', 'so', 'good']"
809,4,"['remot', 'i', 'prefer', 'to', 'be', 'on', 'site', 'there', 's', 'no', 'substitut', 'for', 'work', 'with', 'peopl', 'in', 'person']"
1438,4,"['listen', 'to', 'my', 'ipod', 'to', 'calm', 'myself', 'down', 'bbl', 'wit', 'the', 'repli']"
963,4,"['realli', 'i', 'interpret', 'it', 'as', 'yes', 'i', 'can', 'do', 'that', 'amp', 'not', 'bother', 'u', 'further', 'hav', 'said', 'to', 'boss', 'in', 'the', 'past']"
1431,4,"['i', 'love', 'you', 'rachel', 'this', 'is', 'josh']"
706,0,"['i', 'bet', 'this', 'devic', 'is', 'alreadi', 'made', 'to', 'i', 'would', 'not', 'put', 'it', 'past', 'our', 'leader', 'to', 'seek', 'and', 'destroy', 'all', 'human']"
449,0,"['in', 'school', 'on', 'my', 'phone', 'again', 'just', 'got', 'a', 'top', 'up', 'so', 'warm', 'too', 'tire']"
710,0,"['eww', 'it', 's', 'rain', 'outsid', 'it', 'was', 'so', 'pretti', 'yesterday']"
429,0,"['i', 'agre', 'i', 'm', 'home', 'on', 'a', 'saturday', 'night', 'do', 'hw']"
419,0,"['i', 'just', 'said', 'goodby', 'to', 'some', 'friend', 'hope', 'i', 'll', 'see', 'them', 'again', 'tomorrow', 'sweden']"
1117,4,"['hllf', 'i', 'hear', 'that', 'washington', 'is', 'beauti']"
558,0,"['the', 'bow', 'wow', 'pic', 'can', 'come', 'later', 'i', 'dont', 'know', 'how', 'mani', 'bow', 'wow', 'follow', 'i', 'got', 'but', 'sorri', 'not', 'yet', 'gotta', 'let', 'the', 'day', '26', 'soak', 'in']"
1085,4,"['think', 'of', 'school', 'and', 'blog', 'too', 'i', 'lovee', 'robert', 'pattinson']"
578,0,"['are', 'you', 'sure', 'it', 's', 'out', 'alreadi', 'i', 'don', 't', 'think', 'so', 'in', 'estonia', 'this', 'stuff', 'is', 'alway', 'late']"
1124,4,"['i', 'don', 't', 'think', 'so', 'and', 'mayb', 'we', 'should', 'call', 'the', 'cat', 'flugel', 'after', 'all', 'i', 've', 'alway', 'want', 'to', 'meet', 'a', 'alcohol', 'cat', 'onc']"
85,0,"['i', 'wish', 'the', 'fan', 'event', 'in', 'tulsa', 'was', 'not', 'dure', 'my', 'colleg', 'graduat', 'miss', 'you', 'guy']"
920,4,"['bring', 'back', 'memori']"
1391,4,"['aha', 'now', 'the', 'truth', 'come', 'out']"
1545,4,"['i', 'don', 't', 'mind', 'traffic', 'when', 'the', 'weather', 'is', 'gorgeous', 'and', 'i', 'have', 'good', 'music', 'play', 'love', 'today']"
1345,4,"['ok', 'i', 'm', 'off', 'this', 'time', 'cya', 'all', 'later']"
514,0,"['ive', 'gone', 'thru', '90', '75', 'of', 'sean', 'i', 'have', 'no', 'more', 'moni']"
734,0,"['yep', 'it', 'act', 'super', 'weird', 'for', 'me']"
700,0,"['i', 'just', 'saw', 'this', 'hahah', 'deluca', 'ate', 'all', 'my', 'leftov', 'sorri']"
1138,4,"['eatinqq', 'beef', 'patti']"
1394,4,"['realli', 'want', 'to', 'go', 'to', 'pinkkk', 'lllllllll']"
242,0,"['i', 'can', 't', 'believ', 'you', 'wiid', 'without', 'me', 'that', 's', 'what', 'i', 'get', 'for', 'leav', 'the', 'countri', 'i', 'love', 'you', 'you', 're', 'gorgeous', 'i', 'miss', 'your', 'face']"
613,0,"['beezzbeez', 'want', 'to', 'sleep', 'but', 'just', 'can', 't', 'do', 'it']"
1546,4,"['good', 'morn', 'wish', 'u', 'will', 'have', 'a', 'nice', 'sunday']"
1587,4,"['hi', 'all', 'book', '29', 'room', 'for', 'ani', 'date', 'in', '2009', 'sale', 'finish', 'on', '31st', 'may', '2009', 'you', 'need', 'to', 'be', 'fast', 'see']"
1430,4,"['wow', 'me', 'too']"
1040,4,"['for', 'realz', 'safe', 'travel', 'hope', 'thing', 'go', 'much', 'more', 'smooth', 'this', 'time', 'around', 'amp', 'that', 'you', 'are', 'have', 'a', 'great', 'day', 'so', 'far']"
229,0,"['dang', 'i', 'thought', 'the', 'jona', 'brother', 's', 'were', 'done', 'perform', 'but', 'there', 'was', 'more', 'dang', 'i', 'm', 'an', 'idiot', 'i', 'guess', 'youtub']"
29,0,"['uh', 'oh', 'but', 'is', 'that', 'not', 'good', 'it', 'not', 'got', 'a', 'hidden', 'mean', 'or', 'anyth', 'that', 'i', 'dont', 'know', 'about', 'has', 'it']"
132,0,"['hi', 'can', 'u', 'tell', 'me', 'if', 'u', 'have', 'manag', 'to', 'mail', 'them', 'thing', 'yet', 'i', 'have', 'tri', 'email', 'u', 'but', 'with', 'no', 'luck']"
110,0,"['work', 'suck', 'when', 'your', 'here', 'all', 'day']"
931,4,"['yeah', 'and', 'flock', 'of', 'seagul', 'haircut']"
1289,4,"['that', 's', 'what', 'i', 'm', 'listent', 'too', 'a', 'fine', 'album']"
585,0,"['cant', 'find', 'my', 'eurotrip', 'dvd']"
523,0,"['is', 'so', 'not', 'look', 'to', 'thursday', 'at', 'all']"
998,4,"['laker', 'lead', 'by', 'six', 'in', 'overtim', 'yay']"
406,0,"['i', 'have', 'no', 'idea', 'who', 'those', 'bloke', 'are', 'dcbigpappa', 'dandyscop', 'wrhunt', 'downtheticket', 'dcbadger', 'jwtrautman']"
792,0,"['3', 'in', 'the', 'morn', 'im', 'off', 'to', 'bed', 'now', 'nuit', 'blanch', 'is', 'done']"
135,0,"['watch', 'naruto', 'and', 'josh', 'stole', 'my', 'fruit', 'snack']"
1311,4,"['ahhhhh', 'the', 'weekend', 'i', 'just', 'got', 'home', 'from', 'drama', 'so', 'i', 'can', 'final', 'relax']"
127,0,"['i', 'made', 'jiffypop', 'becaus', 'we', 'have', 'a', 'gas', 'stove', 'here', 'onli', 'to', 'find', 'out', 'it', 'is', 'load', 'in', 'tran', 'and', 'satur', 'fat', 'i', 'opt', 'for', 'triscut']"
1068,4,"['just', 'came', 'back', 'from', 'watch', 'my', 'brother', 'play', 'seven', 'hour', 'of', 'volleybal', 'with', 'jacquelinecano', 'amp', 'alex', 'smith', 'fun', 'but', 'veri', 'long', 'and', 'tire']"
421,0,"['is', 'think', 'that', 'lay', 'down', 'sound', 'nice', 'but', 'i', 'don', 't', 'like', 'the', 'idea', 'of', 'sleep', 'while', 'dave', 'fli', 'over', 'the', 'atlant', 'sniff']"
917,4,"['and', 'to', 'clear', 'it', 'up', 'this', 'wasn', 't', 'an', 'insult', 'love', 'ya', 'could', 'you', 'say', 'to', 'clear', 'sth', 'up', 'also', 'etwa', 'klarstellen']"
797,0,"['damn', 'it', 'i', 'm', 'awak', 'x']"
382,0,"['i', 'prefer', 'mindjet', 'mindmanag', 'to', 'freemind', 'boo']"
1073,4,"['tri', 'ad', 'chang', 'bio', 'it', 'work', 'for', 'me', 'for', 'some', 'strang', 'reason', 's']"
683,0,"['get', 'dress', 'for', 'work', 'so', 'freak', 'tire']"
142,0,"['just', 'had', 'a', 'tooth', 'shatter', 'last', 'night', 'noth', 'new', 'otherwis', 'love', 'the', 'summer', 'schedul', 'lol', 'talk', 'soon']"
1317,4,"['what', 'am', 'i', 'do', 'what', 'are', 'you', 'do', 'ppl', 'talk', 'to', 'me']"
276,0,"['ass', 'of', 'a', 'mosquito', 'bite', 'argh', 'it', 's', 'bleed']"
1459,4,"['went', 'to', 'a', 'bar', 'for', 'the', 'first', 'time', 'tonight', 'my', 'friend', 'cousin', 'own', 'it', 'so', 'i', 'got', 'in', 'for', 'free', 'jazz', 'band', 'amp', 'older', 'crowd', 'but', 'still', 'realli', 'fun']"
457,0,"['exam', 'over', 'barcelona', 'tomorrow', 'just', 'finish', 'pack', 'well', 'my', 'kind', 'sister', 'just', 'did', 'i', 'want', 'to', 'see', 'bruno']"
1103,4,"['exact', 'which', 'is', 'whi', 'i', 'suggest', 'it']"
237,0,"['im', 'see', 'mewithoutyou', 'that', 'night', 'in', 'nyc', 'otherwis', 'i', 'would', 'go']"
1444,4,"['i', 'm', 'go', 'to', 'miss', 'you', 'you', 'are', 'alreadi', 'in', 'my', 'prayer', 'if', 'you', 'get', 'bore', 'on', 'your', '40', 'hour', 'drive', 'to', 'canada', 'give', 'me', 'a', 'ring']"
240,0,"['ah', 'bless', 'craig', 'i', 'seen', 'some', 'the', 'other', 'night', 'on', 'e4', 'bb', 'docu', 'i', 'felt', 'realli', 'bad', 'for', 'him']"
720,0,"['i', 'need', 'more', 'follow']"
1357,4,"['violenc', 'pay', 'is', 'this', 'case']"
849,4,"['did', 'some', 'summer', 'clean', 'of', 'my', 'comput', 'remov', '12', '5gb']"
1365,4,"['could', 'you', 'put', 'up', 'subtitl', 'your', 'english', 'is', 'quit', 'good', 'but', 'your', 'accent', 'is', 'a', 'littl', 'hard', 'to', 'understand', 'becaus', 'you', 'speak', 'fast']"
481,0,"['owl', 'citi', 'is', 'play', 'at', 'chain', 'in', 'octob', 'too', 'bad', 'im', 'not', 'gonna', 'be', 'here', 'for', 'that']"
112,0,"['workin', 'the', 'graveyard', 'shift']"
264,0,"['your', 'pictur', 'is', 'so', 'small']"
1008,4,"['yes', 'i', 'realli', 'do']"
193,0,"['work', 'was', 'horribl', 'so', 'damn', 'busi', 'whi', 'whi', 'sore', 'now']"
310,0,"['so', 'am', 'i', 'and', 'i', 'dont', 'know', 'how', 'to', 'stop', 'it', 'it', 'been', 'the', 'worst', 'food', 'too']"
1414,4,"['i', 'thought', 'so', 'henc', 'mention', 'them']"
381,0,"['also', 'a', 'good', 'one', 'too', 'bad', 'she', 's', 'done', 'for', 'the', 'season']"
144,0,"['bear', 'got', 'home', 'ugh', 'need', 'to', 'wash', 'cloth', 'shower', 'sleep', 'and', 'wake', 'up', 'earli', 'for', 'summer', 'school']"
378,0,"['think', 'he', 's', 'get', 'sick']"
140,0,"['hahar', 'whaaat', 'concert', 'youu', 'goi', 'too', 'man', 'yourr', 'lucki', 'youu', 'couldnt', 'go', 'amp', 'amp', 'not', 'geht', 'me', 'anyth', 'ahar']"
886,4,"['inde', 'i', 'do', 'then', 'again', 'we', 'are', 'esri', 'nz', 'estim', 'custom', 'in', 'nz', 'should', 'reciev', 'it', 'sometim', 'in', 'june']"
303,0,"['now', 'i', 'll', 'never', 'win', 'the', 'hair', 'lotteri']"
162,0,"['embarrass', 'realiti', 'check']"
1369,4,"['i', 'have', '2go', 'me', 'and', 'julia', 'go', 'to', 'citi', 'and', 'we', 'will', 'have', 'funni', 'wohheoo', 'see', 'u']"
1581,4,"['follow', 'lalight', 'keep', 'me', 'updat', 'for', 'the', 'latest', 'danc', 'scene', 'event']"
416,0,"['i', 'need', 'dinner', 'but', 'i', 'm', 'still', 'wait', 'for', 'a', 'fax', 'from', 'work', 'also', 'i', 'have', 'no', 'food', 'attn', 'need', 'partner', 'who', 'cook', 'i', 'am', 'inept', 'lol']"
360,0,"['i', 'have', '19', 'day', 'left', 'and', 'i', 'have', '10', 'exam', 'left']"
365,0,"['yeah', 'it', 'is', 'whi', 'haven', 't', 'they', 'put', 'the', 'grey', 'one', 'up']"
627,0,"['my', 'high', 'school', 'french', 'teacher', 'die', 'i', 'didn', 't', 'like', 'him', 'but', 'it', 's', 'still', 'sad', 'when', 'someon', 'die']"
670,0,"['tommi', '9th']"
853,4,"['at', 'first', 'i', 'had', 'my', 'doubt', 'that', 'nextmedia', 'tech', 'crowd', 'could', 'pull', 'off', 'the', 'parti', 'at', 'aurora', 'but', 'damn', 'was', 'i', 'wrong', 'goodnight', 'everyon']"
1158,4,"['went', 'to', 'the', 'dark', 'side', 'and', 'root', 'my', 'g1']"
1149,4,"['lol', 'that', 's', 'what', 'i', 'do', 'too', 'just', 'travel', 'to', 'school', 'everyday', 'and', 'friday', 'and', 'weekend', 'off']"
827,4,"['allright', 'good', 'night', 'amp', 'thank', 'you', 'veri', 'much', 'hug']"
1211,4,"['magic', 'is', 'on', 'aug', '31st', 'sept', '2nd', 'are', 'you', 'go']"
447,0,"['i', 'wish', 'i', 'was', 'home', 'in', 'bed', 'nake']"
1147,4,"['sweet', 'me', 'too', 'i', 'cant', 'wait', 'to', 'tell', 'the', 'receptionist', 'in', 'the', 'doctor', 'offic', 'about', 'it', 'she', 'like', 'hear', 'about', 'our', 'adventur']"
704,0,"['hug', 'sorri', 'to', 'hear', 'most', 'medic', 'are', 'moron', 'we', 'should', 'be', 'receiv', 'better', 'treatment', 'than', 'this', 'good', 'luck', 'amp', 'take', 'care', 'x']"
1032,4,"['they', 'should', 'bottl', 'it', 'lol']"
1569,4,"['the', 'kansa', 'citi', 'airport', 'is', 'crazi', 'busi', 'there', 'must', 'be', 'like', '500', 'peopl', 'here', 'pace', 'of', 'life', 'cost', 'of', 'live', 'that', 's', 'whi', 'i', 'm', 'move', 'back']"
1150,4,"['i', 'think', 'i', 'start', 'love', 'friendfe']"
12,0,"['cant', 'sleep', 'go', 'onlin', 'hahaha', 'bobbyden', 'and', 'faidchong', 'miss', 'you', 'too']"
1177,4,"['just', 'woke', 'up', 'off', 'to', 'westfield', 'in', 'a', 'while', 'agaaaiin', 'comment', 'subscrib']"
154,0,"['pack', 'up', 'my', 'room']"
726,0,"['i', 'kill', 'my', 'beauti', 'hydrangea', 'over', 'the', 'weekend', 'note', 'to', 'self', 'if', 'u', 'like', 'go', 'away', 'for', 'the', 'weekend', 'dont', 'get', 'yourself', 'a', 'hydrangea', 'how', 'sad']"
1181,4,"['ok', 'goodnight']"
1442,4,"['wow', 'googl', 'got', 'dumb', 'tonight', 'seem', 'to', 'think', 'harford', 'hartford', 'thank', 'good', 'for', 'googl', 'ninja', 'magic', 'quot', 'quot', 'ftw']"
106,0,"['wtf', 'no', 'pound', 'lost', 'sinc', 'i', 'stop', 'the', 'lemon', 'diet', 'sux']"
1023,4,"['are', 'chesterquest', 'runner', 'up', 'invit', 'to', 'send', 'you', 'more', 'recent', 'sampl', 'i', 'd', 'love', 'to', 'see', 'what', 'you', 'think', 'about', 'my', 'current', 'stuff']"
1233,4,"['do', 'you', 'have', 'a', 'canon', 'eo', '500d', 'rebel', 't1i', 'come', 'on', 'take', 'the', 'camera', 'into', 'the', 'pool', 'and', 'make', 'pic']"
363,0,"['definit', 'or', 'even', 'just', 'quot', 'i', 'll', 'call', 'you', 'quot', 'they', 'never', 'do', 'how', 'was', 'ur', 'day', 'xx']"
862,4,"['feel', 'abit', 'poor', 'but', 'okay', 'otherwis', 'hungri', 'tho', 'as', 'alway', 'you', 'okay', 'shiney', 'boy', 'x']"
1336,4,"['or', 'just', 'be', 'kind', 'enough', 'to', 'write', 'a', 'guest', 'post', 'on', 'my', 'gadget', 'blog', 'about', 'that', 'iphon', 'pleeeeez']"
685,0,"['new', 'album', 'rock', 'would', 'love', 'to', 'come', 'see', 'u', 'when', 'u', 'do', 'ur', 'uk', 'tour', 'ticket', 'sold', 'out', 'b4', 'me', 'and', 'my', 'friend', 'could', 'get', 'em', 'xoxox']"
1059,4,"['just', 'finish', 'work', 'out']"
216,0,"['where', 'is', 'the', 'monkey', 'island', 'interview', 'i', 'can', 'not', 'find', 'it']"
540,0,"['kevin', 'smith', 'speak', 'at', 'carnegi', 'hall', 'i', 'm', 'too', 'broke', 'to', 'go', 'but', 'still', 'uber', 'excit']"
1419,4,"['if', 'you', 're', 'happi', 'and', 'you', 'know', 'it', 'clap', 'your', 'hand']"
1171,4,"['awesom', 'i', 'have', 'the', 'camera', 'they', 'model', 'this', 'after', 'it', 's', 'the', 'one', 'in', 'our', 'live', 'room', 'along', 'with', 'everyth', 'els']"
113,0,"['nooop', 'it', 'long', 'gone', 'get', 'an', 'iphon', 'soon']"
1574,4,"['i', 'gotta', 'say', 'that', 'is', 'probabl', 'the', 'most', 'interest', 'queri', 'when', 'taken', 'out', 'of', 'context']"
425,0,"['last', 'tonight', 'show', 'with', 'jay', 'look', 'forward', 'to', 'conan']"
1498,4,"['work', 'on', 'a', 'few', 'imag', 'dahlin', 'that', 'fun', 'for', 'me']"
138,0,"['go', 'to', 'chrio', 'then', 'for', 'blood', 'work', 'blah', 'i', 'hate', 'be', 'sick', 'i', 've', 'felt', 'gross', 'for', 'the', 'last', 'month']"
342,0,"['i', 'want', 'to', 'kill', 'the', 'ex', 'at', 'the', 'moment', 'but', 'i', 'd', 'get', 'in', 'troubl', 'for', 'it']"
842,4,"['oh', 'ok', 'come', '2', 'the', 'venu', 'earli']"
299,0,"['leavin', 'the', 'r', 'side', 'soon', 'i', 'm', 'actual', 'gunna', 'miss', 'it']"
749,0,"['oh', 'how', 'i', 'hate', 'english', 'lit']"
1079,4,"['happi', 'birthday', 'hope', 'you', 'have', 'an', 'awesom', 'day']"
469,0,"['i', 'm', 'tryin', 'to', 'play', 'hooki', 'from', 'work', 'but', 'my', 'boss', 'keep', 'callin', 'my', 'cell', 'lol']"
1134,4,['fresh']
35,0,"['i', 'don', 't', 'get', 'it']"
1098,4,"['i', 'know', 'this', 'week', 'will', 'be', 'amaz', 'they', 're', 'like', '15', 'min', 'away', 'from', 'me', 'omg', 'omg']"
725,0,"['my', 'internet', 'servic', 'blow', 'bad']"
1492,4,"['i', 'want', 'to', 'see', 'it', 'again', 'but', 'with', 'chocol', 'and', 'mayb', 'popcorn']"
468,0,"['omg', 'i', 'want', 'food', 'i', 'm', 'gonna', 'be', 'here', 'forev']"
1254,4,"['is', 'shatter', 'but', 'happi', 'that', 'she', 'complet', 'the', 'race', 'for', 'life']"
1279,4,"['lt', '3', 'when', 'you', 'guy', 'do', 'a', 'sign', 'in', 'scotland', 'again', 'there', 'sooo', 'fun', 'lt', '3', 'xxxxxxx']"
520,0,"['play', 'with', 'a', 'dlink', 'dwa', '130', 'usb', 'wifi', 'adapt', 'on', 'my', 'macpro', 'work', 'but', 'driver', 'panic', 'at', 'shutdown']"
1593,4,"['he', 's', 'quit', 'hot', 'actual']"
1057,4,"['hehe', 'good', 'one']"
1234,4,"['my', 'internet', 'will', 'be', 'up', 'in', 'a', 'day', 'or', 'so', 'onc', 'they', 'fix', 'the', 'wire', 'so', 'i', 'll', 'be', 'abl', 'to', 'send', 'then', 'nice', 'see', 'you', 'too']"
250,0,"['shame', 'and', 'you', 're', 'so', 'close', 'to', 'launch', 'oh', 'well', 'the', 'munney', 'grubber', 'come', 'out', 'when', 'they', 'see', 'a', 'good', 'thing', 'like', 'the', 'your']"
1520,4,"['lol', 'so', 'worth', 'it']"
1564,4,"['lol', 'oh', 'well', 'in', 'her', 'job', 'she', 'need', 'to', 'be', 'awak', 'more', 'than', 'the', 'rest', 'of', 'us', 'what', 'have', 'you', 'got', 'on', 'today']"
297,0,"['bah', 'excit', 'stuff', 'from', 'kimi', 'wish', 'he', 'wasn', 't', 'full', 'of', 'fuel', 'though', 'f1']"
1175,4,"['maureen', 'on', 'screen']"
951,4,"['thank', 'for', 'the', 'follow', 'x']"
927,4,"['it', 'ain', 't', 'over', 'til', 'it', 's', 'over']"
13,0,"['omfg', 'whi', 'am', 'i', 'work', 'right', 'now']"
1375,4,"['i', 'touch', 'him']"
616,0,"['homeee', 'studi', 'for', 'like', '3', 'test', 'tomorroww']"
1252,4,"['goin', 'to', 'church']"
163,0,"['wait', 'what', 'sick']"
638,0,"['i', 'made', 'a', 'video', 'of', 'me', 'pretend', 'to', 'be', 'a', 'scienc', 'nerd', 'then', 'im', 'not', 'fuck', 'to', 'edit', 'it']"
1005,4,"['well', 'if', 'you', 'are', 'ever', 'bore', 'i', 'd', 'give', 'it', 'a', 'go']"
605,0,"['yes', 'i', 'do', 'think', 'they', 'will']"
893,4,"['i', 'miss', 'wear', 'jean']"
1132,4,"['power', 'advertis', 'how', 'do', 'you', 'guy', 'handl', 'fax', 'i', 'want', 'to', 'receiv', 'them', 'via', 'email', 'no', 'hassl', 'anyon', 'tri', 'myfax']"
1527,4,"['happi', 'homecom', 'so', 'so', 'happi', 'for', 'you', 'guy']"
3,0,"['i', 'am', 'crave', 'for', 'japanes', 'food']"
497,0,"['yes', 'what', 'a', 'shame', 'sutil', 'is', 'usual', 'good', 'in', 'the', 'wet']"
1208,4,"['lol', 'your', 'welcom', 'fifth', 'element', 'is', 'one', 'of', 'my', 'favorit', 'movi', 'and', 'well', 'star', 'trek', 'is', 'star', 'trek']"
1200,4,"['work', 'again', 'onli', '3', 'more', 'day', 'then', '2', 'day', 'of', 'fun', 'at', 'the', 'track']"
352,0,"['oh', 'no', 'no', 'class', 'today', 'i', 'just', 'hung', 'out', 'with', 'an', 'old', 'friend', 'from', 'aau', 'and', 'it', 'was', 'just', 'a', 'wast', 'of', 'time']"
1318,4,"['cash', 'in', 'a', 'favor', 'and', 'send', 'a', 'friend', 'to', 'go', 'get', 'you', 'ibuprofen', 'if', 'i', 'could', 'twitter', 'it', 'to', 'you', 'i', 'would']"
661,0,"['it', 'was', 'not', 'funni', 'where', 'were', 'you', 'swine']"
386,0,"['it', 'pourin', 'wit', 'rain', 'n', 'my', 'clean', 'car', 'is', 'park', 'out', 'in', 'it']"
873,4,"['are', 'westlif', 'defin', 'come', 'back', 'ive', 'been', 'to', 'everi', 'concert', 'in', 'glasgow', 'and', 'last', 'year', 'got', 'first', 'row', 'for', 'the', 'first', 'time']"
1393,4,"['yeah', 'i', 'will', 'be', 'like', 'oh', 'she', 'has', 'swine', 'flu', 'and', 'i', 'found', 'the', 'nameof', 'the', 'year', '12']"
746,0,"['joe', 'and', 'stella', 'stop', 'be', 'so', 'cute', 'i', 'onli', 'know', 'disney', 'is', 'tempt', 'me', 'with', 'forbidden', 'fruit']"
546,0,"['ugh', 'tooo', 'hot', 'fell', 'asleep', 'in', 'the', 'sun', 'for', '3', 'hour', 'without', 'sunblock', 'on', 'so', 'now', 'im', 'uncomfort', 'and', 'sunburnt']"
1557,4,"['chat', 'doesn', 't', 'work', 'but', 'this', 'social', 'stream', 'is', 'cool', 'and', 'yes', 'we', 're', 'work', 'drtech', 'live', 'gt']"
1353,4,"['veri', 'pretti', 'for', 'a', 'non', 'laker', 'fan', 'o']"
1480,4,"['mel30rock', 'give', 'him', 'less', 'time', 'to', 'sweat', 'it', 'it', 's', 'been', 'on', 'the', 'calendar', 'big', 'black', 'letter', 'for', '2', 'month']"
462,0,"['pleas', 'upload', 'photo', 'onto', 'the', 'fb', 'formal', 'group', 'pls', 'make', 'my', 'life', 'easier']"
1231,4,"['tonight', 'was', 'supper', 'fun', 'chill', 'with', 'some', 'this', 'cute', 'guy', 'and', 'two', 'pretti', 'girl', 'undercov', 'that', 'alway', 'enjoy']"
679,0,"['jealous', 'java', 'programm', 'gt', 'heychinaski']"
1395,4,"['mari', 'heath', 'will', 'be', 'here', 'in', '2', 'hour']"
1470,4,"['download', 'some', 'music']"
982,4,"['plan', 'for', 'today', 'have', 'a', 'bath', 'get', 'readi', 'eat', 'get', 'to', 'the', 'garden', 'amp', 'get', 'drunk', 'and', 'then', 'tomorrow', 'it', 's', 'my', 'bday', 'at', 'last']"
319,0,"['ride', 'train', 'to', 'work', 'on', 'a', 'dreari', 'monday', 'morn']"
736,0,"['just', 'slam', 'my', 'finger', 'in', 'the', 'door', 'ouchi']"
293,0,"['cave', 'in', 'and', 'bought', 'some', 'iphon', 'app', 'salli', 's', 'day', 'spa', 'salli', 's', 'hair', 'salon', 'omg', 'im', 'such', 'a', 'sucker']"
1083,4,"['hey', 'ladi', 'how', 'you', 'been']"
635,0,"['aww', 'poor', 'susan', 'she', 'was', 'hospit']"
940,4,"['that', 's', 'fine', 'better', 'than', 'keep', 'it', 'dead', 'right']"
338,0,"['wow', '385', 'follow', 'i', 'onli', 'have', '41']"
1524,4,"['sia', 'you', 'are', 'my', 'favorit', 'artist', 'ever']"
1198,4,"['hey', 'my4brat', 'long', 'time', 'no', 'talk', 'girl']"
630,0,"['forgot', 'it', 's', 'nation', 'run', 'day', 'and', 'ran', 'insid', 'i', 'm', 'scare', 'to', 'do', 'outdoor', 'run', 'late', 'becaus', 'of', 'my', 'stomach', '4', '47mi', '36min', '4', 'cooldown']"
76,0,"['shit', 'i', 'lost', 'my', 'hk', 'debit', 'card']"
69,0,"['is', 'tire', 'of', 'put', 'forth', 'soooo', 'much', 'effort', 'and', 'get', 'noth', 'in', 'return']"
762,0,"['no', 'chl', 'in', 'mail', 'today', 'got', 'new', 'fixtur', 'for', 'kitchen', 'new', 'light', 'in', 'bathroom', 'and', 'finish', 'trim', '400', 'round', 'for', 'my', 'rifl', 'now', 'to', 'load', 'e']"
1354,4,"['the', 'site', 'recommend', 'use', 'ie7', 'and', 'it', 'work', 'perfect', 'on', 'the', 'other', 'hand', 'use', 'firefox', 'make', 'that', 'site', 'quit', 'ghast']"
1363,4,"['i', 'm', 'in', 'my', 'thousand']"
1456,4,"['on', 'the', 'phone', 'to', 'jadeeee']"
1358,4,"['hi', 'riza', 'still', 'euphor', 'about', 'kris', 'allen', 's', 'win', 'haha', 'drool', 'over', 'kradam', 'pictur', 'lt', '3']"
647,0,"['bye', 'phoenix', 'loos', '3', 'hour', 'is', 'gonna', 'be', 'wack', 'it', 'was', 'worth', 'it', 'though']"
929,4,"['i', 'agre', 'it', 'doesn', 't', 'match', 'my', 'eye', 'and', 'it', 'make', 'my', 'skin', 'tone', 'look', 'pale']"
133,0,"['ugh', 'my', 'mom', 'took', 'away', 'half', 'the', 'cabl']"
814,4,"['morganbritney', 'i', 'start', 'with', 'my', 'ice', 'coffe', 'as', 'well', 'happi', 'friday']"
4,0,"['jean', 'michel', 'jarr', 'concert', 'tomorrow', 'gotta', 'work', '7', '3', 'befor', 'though']"
